State_Name,Year,Starting_Population,Ending_Population,Change,Percentage_Change,Natural_Increase,Net_Migration,STATEFP,COUNTYFP,CLASSFP
"Brunswick County, VA",2011-2012,17161,17063,-98,-0.571,-27,-71,51,25,H1
"Brunswick County, VA",2012-2013,17063,16659,-404,-2.368,-49,-355,51,25,H1
"Brunswick County, VA",2013-2014,16659,16498,-161,-0.966,-73,-88,51,25,H1
"Brunswick County, VA",2014-2015,16787,16698,-89,-0.53,-79,-10,51,25,H1
"Brunswick County, VA",2015-2016,16698,16275,-423,-2.533,-84,-339,51,25,H1
"Brunswick County, VA",2016-2017,16275,16244,-31,-0.19,-88,57,51,25,H1
"Buchanan County, VA",2000-2001,26838,26501,-337,-1.256,-25,-312,51,27,H1
"Buchanan County, VA",2001-2002,26501,26299,-202,-0.762,-88,-114,51,27,H1
"Buchanan County, VA",2002-2003,26299,25941,-358,-1.361,-75,-283,51,27,H1
"Buchanan County, VA",2003-2004,25941,25647,-294,-1.133,-70,-224,51,27,H1
"Buchanan County, VA",2004-2005,25647,25315,-332,-1.294,-85,-247,51,27,H1
"Buchanan County, VA",2005-2006,25315,25009,-306,-1.209,-51,-255,51,27,H1
"Buchanan County, VA",2006-2007,25009,24670,-339,-1.356,-74,-265,51,27,H1
"Buchanan County, VA",2007-2008,24670,24371,-299,-1.212,-70,-229,51,27,H1
"Buchanan County, VA",2008-2009,24371,24234,-137,-0.562,-53,-84,51,27,H1
"Buchanan County, VA",2009-2010,24234,24028,-206,-0.85,-45,-161,51,27,H1
"Buchanan County, VA",2010-2011,24028,23888,-140,-0.583,-79,-61,51,27,H1
"Buchanan County, VA",2011-2012,23888,23837,-51,-0.213,-81,30,51,27,H1
"Buchanan County, VA",2012-2013,23837,23555,-282,-1.183,-67,-215,51,27,H1
"Buchanan County, VA",2013-2014,23555,23106,-449,-1.906,-73,-376,51,27,H1
"Buchanan County, VA",2014-2015,23177,22776,-401,-1.73,-120,-281,51,27,H1
"Buchanan County, VA",2015-2016,22776,22102,-674,-2.959,-136,-538,51,27,H1
"Buchanan County, VA",2016-2017,22102,21514,-588,-2.66,-130,-458,51,27,H1
"Buckingham County, VA",2000-2001,15634,15857,223,1.426,-55,278,51,29,H1
"Buckingham County, VA",2001-2002,15857,15908,51,0.322,-6,57,51,29,H1
"Buckingham County, VA",2002-2003,15908,16057,149,0.937,-17,166,51,29,H1
"Buckingham County, VA",2003-2004,16057,16168,111,0.691,-25,136,51,29,H1
"Buckingham County, VA",2004-2005,16168,16401,233,1.441,-49,282,51,29,H1
"Buckingham County, VA",2005-2006,16401,16547,146,0.89,-27,173,51,29,H1
"Buckingham County, VA",2006-2007,16547,16737,190,1.148,25,165,51,29,H1
"Buckingham County, VA",2007-2008,16737,16819,82,0.49,23,59,51,29,H1
"Buckingham County, VA",2008-2009,16819,17148,329,1.956,-5,334,51,29,H1
"Buckingham County, VA",2009-2010,17148,17107,-41,-0.239,4,-45,51,29,H1
"Buckingham County, VA",2010-2011,17107,17170,63,0.368,-2,65,51,29,H1
"Buckingham County, VA",2011-2012,17170,17043,-127,-0.74,8,-135,51,29,H1
"Buckingham County, VA",2012-2013,17043,17127,84,0.493,37,47,51,29,H1
"Buckingham County, VA",2013-2014,17127,16913,-214,-1.249,24,-238,51,29,H1
"Buckingham County, VA",2014-2015,16927,17032,105,0.62,17,88,51,29,H1
"Buckingham County, VA",2015-2016,17032,17060,28,0.164,-19,47,51,29,H1
"Buckingham County, VA",2016-2017,17060,17065,5,0.029,-27,32,51,29,H1
"Campbell County, VA",2000-2001,51082,51349,267,0.523,248,19,51,31,H1
"Campbell County, VA",2001-2002,51349,51685,336,0.654,120,216,51,31,H1
"Campbell County, VA",2002-2003,51685,51885,200,0.387,153,47,51,31,H1
"Campbell County, VA",2003-2004,51885,52093,208,0.401,72,136,51,31,H1
"Campbell County, VA",2004-2005,52093,52795,702,1.348,137,565,51,31,H1
"Campbell County, VA",2005-2006,52795,53475,680,1.288,96,584,51,31,H1
"Campbell County, VA",2006-2007,53475,53769,294,0.55,49,245,51,31,H1
"Campbell County, VA",2007-2008,53769,54232,463,0.861,107,356,51,31,H1
"Campbell County, VA",2008-2009,54232,54472,240,0.443,108,132,51,31,H1
"Campbell County, VA",2009-2010,54472,54891,419,0.769,86,333,51,31,H1
"Campbell County, VA",2010-2011,54891,54812,-79,-0.144,7,-86,51,31,H1
"Campbell County, VA",2011-2012,54812,54726,-86,-0.157,35,-121,51,31,H1
"Campbell County, VA",2012-2013,54726,54851,125,0.228,-30,155,51,31,H1
"Campbell County, VA",2013-2014,54851,54885,34,0.062,-24,58,51,31,H1
"Campbell County, VA",2014-2015,55101,55086,-15,-0.027,-30,15,51,31,H1
"Campbell County, VA",2015-2016,55086,55180,94,0.171,-42,136,51,31,H1
"Campbell County, VA",2016-2017,55180,55010,-170,-0.308,-15,-155,51,31,H1
"Caroline County, VA",2000-2001,22136,22168,32,0.145,29,3,51,33,H1
"Caroline County, VA",2001-2002,22168,22566,398,1.795,36,362,51,33,H1
"Caroline County, VA",2002-2003,22566,23135,569,2.521,70,499,51,33,H1
"Caroline County, VA",2003-2004,23135,23920,785,3.393,83,702,51,33,H1
"Caroline County, VA",2004-2005,23920,25475,1555,6.501,147,1408,51,33,H1
"Caroline County, VA",2005-2006,25475,26722,1247,4.895,149,1098,51,33,H1
"Caroline County, VA",2006-2007,26722,27592,870,3.256,131,739,51,33,H1
"Caroline County, VA",2007-2008,27592,28011,419,1.519,164,255,51,33,H1
"Caroline County, VA",2008-2009,28011,28263,252,0.9,147,105,51,33,H1
"Caroline County, VA",2009-2010,28263,28615,352,1.245,126,226,51,33,H1
"Caroline County, VA",2010-2011,28615,28667,52,0.182,146,-94,51,33,H1
"Caroline County, VA",2011-2012,28667,28939,272,0.949,167,105,51,33,H1
"Caroline County, VA",2012-2013,28939,29285,346,1.196,141,205,51,33,H1
"Caroline County, VA",2013-2014,29285,29778,493,1.683,141,352,51,33,H1
"Caroline County, VA",2014-2015,29795,29984,189,0.634,168,21,51,33,H1
"Caroline County, VA",2015-2016,29984,30071,87,0.29,78,9,51,33,H1
"Caroline County, VA",2016-2017,30071,30461,390,1.297,111,279,51,33,H1
"Carroll County, VA",2000-2001,29264,29448,184,0.629,-53,237,51,35,H1
"Carroll County, VA",2001-2002,29448,29415,-33,-0.112,-8,-25,51,35,H1
"Carroll County, VA",2002-2003,29415,29472,57,0.194,-24,81,51,35,H1
"Carroll County, VA",2003-2004,29472,29670,198,0.672,-69,267,51,35,H1
"Carroll County, VA",2004-2005,29670,29660,-10,-0.034,-62,52,51,35,H1
"Carroll County, VA",2005-2006,29660,29894,234,0.789,-41,275,51,35,H1
"Carroll County, VA",2006-2007,29894,29933,39,0.13,-40,79,51,35,H1
"Carroll County, VA",2007-2008,29933,30067,134,0.448,-63,197,51,35,H1
"Carroll County, VA",2008-2009,30067,30002,-65,-0.216,-59,-6,51,35,H1
"Carroll County, VA",2009-2010,30002,30042,40,0.133,-48,88,51,35,H1
"Carroll County, VA",2010-2011,30042,30031,-11,-0.037,-103,92,51,35,H1
"Carroll County, VA",2011-2012,30031,29873,-158,-0.526,-94,-64,51,35,H1
"Carroll County, VA",2012-2013,29873,29837,-36,-0.121,-124,88,51,35,H1
"Carroll County, VA",2013-2014,29837,29621,-216,-0.724,-127,-89,51,35,H1
"Carroll County, VA",2014-2015,29641,29724,83,0.28,-137,220,51,35,H1
"Carroll County, VA",2015-2016,29724,29699,-25,-0.084,-108,83,51,35,H1
"Carroll County, VA",2016-2017,29699,29708,9,0.03,-126,135,51,35,H1
"Charles City County, VA",2000-2001,6930,6952,22,0.317,8,14,51,36,H1
"Charles City County, VA",2001-2002,6952,7030,78,1.122,12,66,51,36,H1
"Charles City County, VA",2002-2003,7030,7091,61,0.868,4,57,51,36,H1
"Charles City County, VA",2003-2004,7091,7050,-41,-0.578,-9,-32,51,36,H1
"Charles City County, VA",2004-2005,7050,7060,10,0.142,-2,12,51,36,H1
"Charles City County, VA",2005-2006,7060,7156,96,1.36,5,91,51,36,H1
"Charles City County, VA",2006-2007,7156,7148,-8,-0.112,-1,-7,51,36,H1
"Charles City County, VA",2007-2008,7148,7232,84,1.175,23,61,51,36,H1
"Charles City County, VA",2008-2009,7232,7216,-16,-0.221,4,-20,51,36,H1
"Charles City County, VA",2009-2010,7216,7260,44,0.61,-19,63,51,36,H1
"Charles City County, VA",2010-2011,7260,7231,-29,-0.399,-44,15,51,36,H1
"Charles City County, VA",2011-2012,7231,7148,-83,-1.148,-20,-63,51,36,H1
"Charles City County, VA",2012-2013,7148,7106,-42,-0.588,-13,-29,51,36,H1
"Charles City County, VA",2013-2014,7106,7023,-83,-1.168,-23,-60,51,36,H1
"Charles City County, VA",2014-2015,7024,7040,16,0.228,-46,62,51,36,H1
"Charles City County, VA",2015-2016,7040,7023,-17,-0.241,-29,12,51,36,H1
"Charles City County, VA",2016-2017,7023,7004,-19,-0.271,-49,30,51,36,H1
"Charlotte County, VA",2000-2001,12476,12481,5,0.04,-14,19,51,37,H1
"Charlotte County, VA",2001-2002,12481,12590,109,0.873,-23,132,51,37,H1
"Charlotte County, VA",2002-2003,12590,12465,-125,-0.993,-14,-111,51,37,H1
"Charlotte County, VA",2003-2004,12465,12524,59,0.473,-7,66,51,37,H1
"Charlotte County, VA",2004-2005,12524,12631,107,0.854,-16,123,51,37,H1
"Charlotte County, VA",2005-2006,12631,12731,100,0.792,-15,115,51,37,H1
"Charlotte County, VA",2006-2007,12731,12680,-51,-0.401,-35,-16,51,37,H1
"Charlotte County, VA",2007-2008,12680,12654,-26,-0.205,0,-26,51,37,H1
"Charlotte County, VA",2008-2009,12654,12588,-66,-0.522,-3,-63,51,37,H1
"Charlotte County, VA",2009-2010,12588,12547,-41,-0.326,-21,-20,51,37,H1
"Charlotte County, VA",2010-2011,12547,12501,-46,-0.367,-13,-33,51,37,H1
"Charlotte County, VA",2011-2012,12501,12411,-90,-0.72,-17,-73,51,37,H1
"Charlotte County, VA",2012-2013,12411,12312,-99,-0.798,6,-105,51,37,H1
"Charlotte County, VA",2013-2014,12312,12225,-87,-0.707,-18,-69,51,37,H1
"Charlotte County, VA",2014-2015,12186,12201,15,0.123,-19,34,51,37,H1
"Charlotte County, VA",2015-2016,12201,12130,-71,-0.582,-7,-64,51,37,H1
"Charlotte County, VA",2016-2017,12130,12119,-11,-0.091,-6,-5,51,37,H1
"Chesterfield County, VA",2000-2001,261047,265544,4497,1.723,1842,2655,51,41,H1
"Chesterfield County, VA",2001-2002,265544,270741,5197,1.957,1870,3327,51,41,H1
"Chesterfield County, VA",2002-2003,270741,276300,5559,2.053,1898,3661,51,41,H1
"Chesterfield County, VA",2003-2004,276300,283030,6730,2.436,1890,4840,51,41,H1
"Chesterfield County, VA",2004-2005,283030,289998,6968,2.462,1951,5017,51,41,H1
"Chesterfield County, VA",2005-2006,289998,298496,8498,2.93,2122,6376,51,41,H1
"Chesterfield County, VA",2006-2007,298496,304636,6140,2.057,2107,4033,51,41,H1
"Chesterfield County, VA",2007-2008,304636,309837,5201,1.707,2091,3110,51,41,H1
"Chesterfield County, VA",2008-2009,309837,313096,3259,1.052,2279,980,51,41,H1
"Chesterfield County, VA",2009-2010,313096,317151,4055,1.295,2110,1945,51,41,H1
"Chesterfield County, VA",2010-2011,317151,320292,3141,0.99,1684,1457,51,41,H1
"Chesterfield County, VA",2011-2012,320292,323850,3558,1.111,1581,1977,51,41,H1
"Chesterfield County, VA",2012-2013,323850,327892,4042,1.248,1613,2429,51,41,H1
"Chesterfield County, VA",2013-2014,327892,332499,4607,1.405,1608,2999,51,41,H1
"Chesterfield County, VA",2014-2015,332593,335687,3094,0.93,1671,1423,51,41,H1
"Chesterfield County, VA",2015-2016,335687,338815,3128,0.932,1454,1674,51,41,H1
"Chesterfield County, VA",2016-2017,338815,343599,4784,1.412,1390,3394,51,41,H1
"Clarke County, VA",2000-2001,12672,12862,190,1.499,1,189,51,43,H1
"Clarke County, VA",2001-2002,12862,12950,88,0.684,-7,95,51,43,H1
"Clarke County, VA",2002-2003,12950,13110,160,1.236,-12,172,51,43,H1
"Clarke County, VA",2003-2004,13110,13413,303,2.311,-17,320,51,43,H1
"Clarke County, VA",2004-2005,13413,13710,297,2.214,3,294,51,43,H1
"Clarke County, VA",2005-2006,13710,13939,229,1.67,11,218,51,43,H1
"Clarke County, VA",2006-2007,13939,13969,30,0.215,3,27,51,43,H1
"Clarke County, VA",2007-2008,13969,14092,123,0.881,-1,124,51,43,H1
"Clarke County, VA",2008-2009,14092,14015,-77,-0.546,7,-84,51,43,H1
"Clarke County, VA",2009-2010,14015,14049,34,0.243,-27,61,51,43,H1
"Clarke County, VA",2010-2011,14049,14229,180,1.281,-9,189,51,43,H1
"Clarke County, VA",2011-2012,14229,14316,87,0.611,-18,105,51,43,H1
"Clarke County, VA",2012-2013,14316,14348,32,0.224,11,21,51,43,H1
"Clarke County, VA",2013-2014,14348,14423,75,0.523,11,64,51,43,H1
"Clarke County, VA",2014-2015,14365,14363,-2,-0.014,23,-25,51,43,H1
"Clarke County, VA",2015-2016,14363,14322,-41,-0.285,-14,-27,51,43,H1
"Clarke County, VA",2016-2017,14322,14508,186,1.299,-15,201,51,43,H1
"Craig County, VA",2000-2001,5073,5056,-17,-0.335,21,-38,51,45,H1
"Craig County, VA",2001-2002,5056,5065,9,0.178,-9,18,51,45,H1
"Craig County, VA",2002-2003,5065,5097,32,0.632,-6,38,51,45,H1
"Craig County, VA",2003-2004,5097,5142,45,0.883,6,39,51,45,H1
"Craig County, VA",2004-2005,5142,5139,-3,-0.058,-5,2,51,45,H1
"Craig County, VA",2005-2006,5139,5158,19,0.37,-12,31,51,45,H1
"Craig County, VA",2006-2007,5158,5212,54,1.047,1,53,51,45,H1
"Craig County, VA",2007-2008,5212,5167,-45,-0.863,-3,-42,51,45,H1
"Craig County, VA",2008-2009,5167,5120,-47,-0.91,-15,-32,51,45,H1
"Craig County, VA",2009-2010,5120,5176,56,1.094,-15,71,51,45,H1
"Craig County, VA",2010-2011,5176,5228,52,1.005,-22,74,51,45,H1
"Craig County, VA",2011-2012,5228,5198,-30,-0.574,-10,-20,51,45,H1
"Craig County, VA",2012-2013,5198,5196,-2,-0.038,7,-9,51,45,H1
"Craig County, VA",2013-2014,5196,5234,38,0.731,-15,53,51,45,H1
"Craig County, VA",2014-2015,5240,5211,-29,-0.553,-12,-17,51,45,H1
"Craig County, VA",2015-2016,5211,5140,-71,-1.363,-3,-68,51,45,H1
"Craig County, VA",2016-2017,5140,5062,-78,-1.518,-27,-51,51,45,H1
"Culpeper County, VA",2000-2001,34442,35299,857,2.488,145,712,51,47,H1
"Culpeper County, VA",2001-2002,35299,36612,1313,3.72,174,1139,51,47,H1
"Culpeper County, VA",2002-2003,36612,38121,1509,4.122,201,1308,51,47,H1
"Culpeper County, VA",2003-2004,38121,39670,1549,4.063,259,1290,51,47,H1
"Culpeper County, VA",2004-2005,39670,41894,2224,5.606,212,2012,51,47,H1
"Culpeper County, VA",2005-2006,41894,44076,2182,5.208,277,1905,51,47,H1
"Culpeper County, VA",2006-2007,44076,45527,1451,3.292,405,1046,51,47,H1
"Culpeper County, VA",2007-2008,45527,46056,529,1.162,289,240,51,47,H1
"Culpeper County, VA",2008-2009,46056,46236,180,0.391,298,-118,51,47,H1
"Culpeper County, VA",2009-2010,46236,46816,580,1.254,268,312,51,47,H1
"Culpeper County, VA",2010-2011,46816,47311,495,1.057,236,259,51,47,H1
"Culpeper County, VA",2011-2012,47311,47767,456,0.964,289,167,51,47,H1
"Culpeper County, VA",2012-2013,47767,48488,721,1.509,285,436,51,47,H1
"Culpeper County, VA",2013-2014,48488,49166,678,1.398,277,401,51,47,H1
"Culpeper County, VA",2014-2015,49117,49432,315,0.641,266,49,51,47,H1
"Culpeper County, VA",2015-2016,49432,50333,901,1.823,299,602,51,47,H1
"Culpeper County, VA",2016-2017,50333,51282,949,1.885,265,684,51,47,H1
"Cumberland County, VA",2000-2001,8987,9002,15,0.167,11,4,51,49,H1
"Cumberland County, VA",2001-2002,9002,9093,91,1.011,42,49,51,49,H1
"Cumberland County, VA",2002-2003,9093,9216,123,1.353,8,115,51,49,H1
"Cumberland County, VA",2003-2004,9216,9223,7,0.076,15,-8,51,49,H1
"Cumberland County, VA",2004-2005,9223,9465,242,2.624,21,221,51,49,H1
"Cumberland County, VA",2005-2006,9465,9596,131,1.384,24,107,51,49,H1
"Cumberland County, VA",2006-2007,9596,9762,166,1.73,31,135,51,49,H1
"Cumberland County, VA",2007-2008,9762,9849,87,0.891,35,52,51,49,H1
"Cumberland County, VA",2008-2009,9849,10013,164,1.665,33,131,51,49,H1
"Cumberland County, VA",2009-2010,10013,10043,30,0.3,35,-5,51,49,H1
"Cumberland County, VA",2010-2011,10043,10019,-24,-0.239,19,-43,51,49,H1
"Cumberland County, VA",2011-2012,10019,9851,-168,-1.677,28,-196,51,49,H1
"Cumberland County, VA",2012-2013,9851,9838,-13,-0.132,14,-27,51,49,H1
"Cumberland County, VA",2013-2014,9838,9827,-11,-0.112,0,-11,51,49,H1
"Cumberland County, VA",2014-2015,9839,9719,-120,-1.22,5,-125,51,49,H1
"Cumberland County, VA",2015-2016,9719,9742,23,0.237,0,23,51,49,H1
"Cumberland County, VA",2016-2017,9742,9811,69,0.708,-20,89,51,49,H1
"Dickenson County, VA",2000-2001,16322,16237,-85,-0.521,-26,-59,51,51,H1
"Dickenson County, VA",2001-2002,16237,16074,-163,-1.004,-64,-99,51,51,H1
"Dickenson County, VA",2002-2003,16074,16018,-56,-0.348,-33,-23,51,51,H1
"Dickenson County, VA",2003-2004,16018,16003,-15,-0.094,-20,5,51,51,H1
"Dickenson County, VA",2004-2005,16003,16111,108,0.675,-41,149,51,51,H1
"Dickenson County, VA",2005-2006,16111,15958,-153,-0.95,4,-157,51,51,H1
"Dickenson County, VA",2006-2007,15958,15971,13,0.081,2,11,51,51,H1
"Dickenson County, VA",2007-2008,15971,16078,107,0.67,11,96,51,51,H1
"Dickenson County, VA",2008-2009,16078,15925,-153,-0.952,-28,-125,51,51,H1
"Dickenson County, VA",2009-2010,15925,15870,-55,-0.345,-57,2,51,51,H1
"Dickenson County, VA",2010-2011,15870,15765,-105,-0.662,-13,-92,51,51,H1
"Dickenson County, VA",2011-2012,15765,15668,-97,-0.615,-35,-62,51,51,H1
"Dickenson County, VA",2012-2013,15668,15449,-219,-1.398,-43,-176,51,51,H1
"Dickenson County, VA",2013-2014,15449,15308,-141,-0.913,-30,-111,51,51,H1
"Dickenson County, VA",2014-2015,15306,15115,-191,-1.248,-22,-169,51,51,H1
"Dickenson County, VA",2015-2016,15115,15040,-75,-0.496,-56,-19,51,51,H1
"Dickenson County, VA",2016-2017,15040,14782,-258,-1.715,-44,-214,51,51,H1
"Dinwiddie County, VA",2000-2001,24674,24666,-8,-0.032,50,-58,51,53,H1
"Dinwiddie County, VA",2001-2002,24666,25038,372,1.508,8,364,51,53,H1
"Dinwiddie County, VA",2002-2003,25038,25415,377,1.506,25,352,51,53,H1
"Dinwiddie County, VA",2003-2004,25415,25770,355,1.397,9,346,51,53,H1
"Dinwiddie County, VA",2004-2005,25770,26149,379,1.471,25,354,51,53,H1
"Dinwiddie County, VA",2005-2006,26149,26590,441,1.686,34,407,51,53,H1
"Dinwiddie County, VA",2006-2007,26590,27078,488,1.835,20,468,51,53,H1
"Dinwiddie County, VA",2007-2008,27078,27694,616,2.275,23,593,51,53,H1
"Dinwiddie County, VA",2008-2009,27694,27888,194,0.701,53,141,51,53,H1
"Dinwiddie County, VA",2009-2010,27888,27998,110,0.394,29,81,51,53,H1
"Dinwiddie County, VA",2010-2011,27998,28084,86,0.307,-4,90,51,53,H1
"Dinwiddie County, VA",2011-2012,28084,28100,16,0.057,42,-26,51,53,H1
"Dinwiddie County, VA",2012-2013,28100,27926,-174,-0.619,-54,-120,51,53,H1
"Dinwiddie County, VA",2013-2014,27926,27859,-67,-0.24,-19,-48,51,53,H1
"Dinwiddie County, VA",2014-2015,28068,27852,-216,-0.77,-45,-171,51,53,H1
"Dinwiddie County, VA",2015-2016,27852,28025,173,0.621,-71,244,51,53,H1
"Dinwiddie County, VA",2016-2017,28025,28208,183,0.653,-70,253,51,53,H1
"Essex County, VA",2000-2001,9984,9994,10,0.1,-9,19,51,57,H1
"Essex County, VA",2001-2002,9994,10074,80,0.8,-15,95,51,57,H1
"Essex County, VA",2002-2003,10074,10201,127,1.261,-32,159,51,57,H1
"Essex County, VA",2003-2004,10201,10238,37,0.363,5,32,51,57,H1
"Essex County, VA",2004-2005,10238,10445,207,2.022,-8,215,51,57,H1
"Essex County, VA",2005-2006,10445,10576,131,1.254,7,124,51,57,H1
"Essex County, VA",2006-2007,10576,10739,163,1.541,-2,165,51,57,H1
"Essex County, VA",2007-2008,10739,10920,181,1.685,20,161,51,57,H1
"Essex County, VA",2008-2009,10920,11104,184,1.685,7,177,51,57,H1
"Essex County, VA",2009-2010,11104,11154,50,0.45,14,36,51,57,H1
"Essex County, VA",2010-2011,11154,11204,50,0.448,15,35,51,57,H1
"Essex County, VA",2011-2012,11204,11167,-37,-0.33,-20,-17,51,57,H1
"Essex County, VA",2012-2013,11167,11200,33,0.296,19,14,51,57,H1
"Essex County, VA",2013-2014,11200,11103,-97,-0.866,15,-112,51,57,H1
"Essex County, VA",2014-2015,11084,11130,46,0.415,8,38,51,57,H1
"Essex County, VA",2015-2016,11130,11096,-34,-0.305,6,-40,51,57,H1
"Essex County, VA",2016-2017,11096,11028,-68,-0.613,8,-76,51,57,H1
"Fairfax County, VA",2000-2001,975476,991564,16088,1.649,10524,5564,51,59,H1
"Fairfax County, VA",2001-2002,991564,998613,7049,0.711,10270,-3221,51,59,H1
"Fairfax County, VA",2002-2003,998613,1003070,4457,0.446,10293,-5836,51,59,H1
"Fairfax County, VA",2003-2004,1003070,1010938,7868,0.784,10538,-2670,51,59,H1
"Fairfax County, VA",2004-2005,1010938,1019490,8552,0.846,10903,-2351,51,59,H1
"Fairfax County, VA",2005-2006,1019490,1018981,-509,-0.05,10621,-11130,51,59,H1
"Fairfax County, VA",2006-2007,1018981,1027727,8746,0.858,10629,-1883,51,59,H1
"Fairfax County, VA",2007-2008,1027727,1044178,16451,1.601,10770,5681,51,59,H1
"Fairfax County, VA",2008-2009,1044178,1065142,20964,2.008,10077,10887,51,59,H1
"Fairfax County, VA",2009-2010,1065142,1086723,21581,2.026,10659,10922,51,59,H1
"Fairfax County, VA",2010-2011,1086723,1105624,18901,1.739,10603,8298,51,59,H1
"Fairfax County, VA",2011-2012,1105624,1121050,15426,1.395,10327,5099,51,59,H1
"Fairfax County, VA",2012-2013,1121050,1134423,13373,1.193,9983,3390,51,59,H1
"Fairfax County, VA",2013-2014,1134423,1137538,3115,0.275,9819,-6704,51,59,H1
"Fairfax County, VA",2014-2015,1139045,1142234,3189,0.28,9156,-5967,51,59,H1
"Fairfax County, VA",2015-2016,1142234,1144636,2402,0.21,8875,-6473,51,59,H1
"Fairfax County, VA",2016-2017,1144636,1148433,3797,0.332,8278,-4481,51,59,H1
"Fauquier County, VA",2000-2001,55470,56878,1408,2.538,269,1139,51,61,H1
"Fauquier County, VA",2001-2002,56878,58522,1644,2.89,319,1325,51,61,H1
"Fauquier County, VA",2002-2003,58522,59863,1341,2.291,286,1055,51,61,H1
"Fauquier County, VA",2003-2004,59863,61319,1456,2.432,248,1208,51,61,H1
"Fauquier County, VA",2004-2005,61319,62686,1367,2.229,296,1071,51,61,H1
"Fauquier County, VA",2005-2006,62686,63761,1075,1.715,366,709,51,61,H1
"Fauquier County, VA",2006-2007,63761,64122,361,0.566,315,46,51,61,H1
"Fauquier County, VA",2007-2008,64122,64558,436,0.68,371,65,51,61,H1
"Fauquier County, VA",2008-2009,64558,64907,349,0.541,375,-26,51,61,H1
"Fauquier County, VA",2009-2010,64907,65443,536,0.826,252,284,51,61,H1
"Fauquier County, VA",2010-2011,65443,66105,662,1.012,210,452,51,61,H1
"Fauquier County, VA",2011-2012,66105,66603,498,0.753,279,219,51,61,H1
"Fauquier County, VA",2012-2013,66603,67233,630,0.946,215,415,51,61,H1
"Fauquier County, VA",2013-2014,67233,68248,1015,1.51,172,843,51,61,H1
